"Word"	"dlugosc"	"FreqSum"	" X"	" XX"
"ą"	11	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"ej"	7	4	" 1.36E-06"	1
"i"	16	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"tu"	9	4	" 1.36E-06"	1
"ły"	9	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"we"	8	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"aj"	6	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"il"	7	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"aw"	6	4	" 1.36E-06"	1
"ty"	5	4	" 1.36E-06"	1
"ów"	9	4	" 1.36E-06"	1
"an"	6	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"et"	9	4	" 1.36E-06"	1
"da"	5	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"rk"	6	4	" 1.36E-06"	1
"zu"	7	4	" 1.36E-06"	1
"a"	15	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"we"	5	4	" 1.36E-06"	1
"o"	19	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"mi"	7	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"ca"	8	4	" 1.36E-06"	1
"al"	5	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"ać"	6	4	" 1.36E-06"	1
"bożą"	4	4	" 1.36E-06"	1
"my"	7	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"za"	9	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"ck"	7	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"us"	5	4	" 1.36E-06"	1
"i"	18	4	" 1.36E-06"	1
"fa"	5	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"ną"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"z"	12	4	" 1.36E-06"	1
"em"	7	4	" 1.36E-06"	1
"og"	9	4	" 1.36E-06"	1
"wo"	8	4	" 1.36E-06"	1
"us"	5	4	" 1.36E-06"	1
"cu"	8	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ja"	7	4	" 1.36E-06"	1
"dŸ"	5	4	" 1.36E-06"	1
"ry"	6	4	" 1.36E-06"	1
"zą"	8	4	" 1.36E-06"	1
"go"	8	4	" 1.36E-06"	1
"mu"	7	4	" 1.36E-06"	1
"ad"	6	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"ją"	7	4	" 1.36E-06"	1
"go"	7	4	" 1.36E-06"	1
"je"	8	4	" 1.36E-06"	1
"ta"	5	4	" 1.36E-06"	1
"ym"	9	4	" 1.36E-06"	1
"ów"	9	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"im"	9	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"e"	20	4	" 1.36E-06"	1
"na"	7	4	" 1.36E-06"	1
"cy"	9	4	" 1.36E-06"	1
"n"	11	4	" 1.36E-06"	1
"ha"	5	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"in"	3	4	" 1.36E-06"	1
"ym"	6	4	" 1.36E-06"	1
"ją"	9	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"j"	18	4	" 1.36E-06"	1
"ix"	7	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"rs"	5	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"ku"	9	4	" 1.36E-06"	1
"li"	7	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"ux"	6	4	" 1.36E-06"	1
"ra"	7	4	" 1.36E-06"	1
"m"	15	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ej"	8	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"tu"	9	4	" 1.36E-06"	1
"my"	6	4	" 1.36E-06"	1
"et"	7	4	" 1.36E-06"	1
"my"	9	4	" 1.36E-06"	1
"io"	9	4	" 1.36E-06"	1
"re"	9	4	" 1.36E-06"	1
"ję"	8	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"ią"	9	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"j"	14	4	" 1.36E-06"	1
"fi"	2	4	" 1.36E-06"	1
"j"	14	4	" 1.36E-06"	1
"i"	15	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"ni"	9	4	" 1.36E-06"	1
"ia"	6	4	" 1.36E-06"	1
"ów"	8	4	" 1.36E-06"	1
"c"	10	4	" 1.36E-06"	1
"li"	5	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"a"	15	4	" 1.36E-06"	1
"i"	14	4	" 1.36E-06"	1
"ku"	9	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ka"	8	4	" 1.36E-06"	1
"ty"	9	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"na"	9	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"ać"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ży"	6	4	" 1.36E-06"	1
"ne"	6	4	" 1.36E-06"	1
"ga"	6	4	" 1.36E-06"	1
"mu"	8	4	" 1.36E-06"	1
"em"	6	4	" 1.36E-06"	1
"j"	13	4	" 1.36E-06"	1
"ra"	9	4	" 1.36E-06"	1
"ją"	7	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"ch"	7	4	" 1.36E-06"	1
"et"	6	4	" 1.36E-06"	1
"biec"	4	4	" 1.36E-06"	1
"no"	9	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"lupa"	4	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"h"	15	4	" 1.36E-06"	1
"li"	9	4	" 1.36E-06"	1
"xę"	7	4	" 1.36E-06"	1
"ik"	8	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"dy"	5	4	" 1.36E-06"	1
"je"	6	4	" 1.36E-06"	1
"ii"	7	4	" 1.36E-06"	1
"kę"	7	4	" 1.36E-06"	1
"ją"	9	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"y"	14	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"o"	15	4	" 1.36E-06"	1
"em"	5	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"ck"	6	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"zą"	6	4	" 1.36E-06"	1
"ań"	7	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"ą"	13	4	" 1.36E-06"	1
"j"	14	4	" 1.36E-06"	1
"ła"	7	4	" 1.36E-06"	1
"ufam"	4	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"to"	9	4	" 1.36E-06"	1
"ją"	7	4	" 1.36E-06"	1
"ką"	8	4	" 1.36E-06"	1
"ko"	9	4	" 1.36E-06"	1
"o"	15	4	" 1.36E-06"	1
"su"	8	4	" 1.36E-06"	1
"ły"	7	4	" 1.36E-06"	1
"h"	17	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"jd"	5	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ły"	8	4	" 1.36E-06"	1
"af"	3	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"ie"	6	4	" 1.36E-06"	1
"ba"	7	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"ki"	7	4	" 1.36E-06"	1
"g"	12	4	" 1.36E-06"	1
"we"	8	4	" 1.36E-06"	1
"ca"	8	4	" 1.36E-06"	1
"ki"	7	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"us"	6	4	" 1.36E-06"	1
"ót"	5	4	" 1.36E-06"	1
"ć"	10	4	" 1.36E-06"	1
"ty"	9	4	" 1.36E-06"	1
"rł"	6	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ów"	7	4	" 1.36E-06"	1
"kę"	8	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ac"	7	4	" 1.36E-06"	1
"ai"	3	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"ny"	5	4	" 1.36E-06"	1
"a"	14	4	" 1.36E-06"	1
"ak"	5	4	" 1.36E-06"	1
"ia"	7	4	" 1.36E-06"	1
"w"	12	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"ak"	7	4	" 1.36E-06"	1
"by"	8	4	" 1.36E-06"	1
"ka"	8	4	" 1.36E-06"	1
"ka"	7	4	" 1.36E-06"	1
"ac"	5	4	" 1.36E-06"	1
"ć"	13	4	" 1.36E-06"	1
"l"	10	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"je"	6	4	" 1.36E-06"	1
"ło"	8	4	" 1.36E-06"	1
"ii"	6	4	" 1.36E-06"	1
"ni"	7	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"rg"	8	4	" 1.36E-06"	1
"sp"	3	4	" 1.36E-06"	1
"er"	7	4	" 1.36E-06"	1
"nu"	6	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ną"	7	4	" 1.36E-06"	1
"no"	7	4	" 1.36E-06"	1
"ry"	6	4	" 1.36E-06"	1
"ić"	8	4	" 1.36E-06"	1
"hę"	5	4	" 1.36E-06"	1
"ów"	8	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"im"	9	4	" 1.36E-06"	1
"ył"	7	4	" 1.36E-06"	1
"ią"	7	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"ał"	7	4	" 1.36E-06"	1
"j"	16	4	" 1.36E-06"	1
"wi"	9	4	" 1.36E-06"	1
"ne"	7	4	" 1.36E-06"	1
"za"	7	4	" 1.36E-06"	1
"wi"	8	4	" 1.36E-06"	1
"ia"	7	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"ał"	8	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ak"	8	4	" 1.36E-06"	1
"ża"	9	4	" 1.36E-06"	1
"ł"	11	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"ty"	6	4	" 1.36E-06"	1
"sapa"	4	4	" 1.36E-06"	1
"ów"	5	4	" 1.36E-06"	1
"te"	6	4	" 1.36E-06"	1
"or"	7	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"ia"	6	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"le"	6	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"yć"	8	4	" 1.36E-06"	1
"z"	11	4	" 1.36E-06"	1
"j"	15	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"rt"	7	4	" 1.36E-06"	1
"em"	7	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"i"	14	4	" 1.36E-06"	1
"ów"	8	4	" 1.36E-06"	1
"te"	5	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"za"	8	4	" 1.36E-06"	1
"ra"	7	4	" 1.36E-06"	1
"tt"	7	4	" 1.36E-06"	1
"ły"	9	4	" 1.36E-06"	1
"u"	18	4	" 1.36E-06"	1
"ra"	7	4	" 1.36E-06"	1
"ej"	6	4	" 1.36E-06"	1
"lu"	8	4	" 1.36E-06"	1
"ne"	8	4	" 1.36E-06"	1
"ht"	6	4	" 1.36E-06"	1
"ow"	8	4	" 1.36E-06"	1
"ha"	6	4	" 1.36E-06"	1
"eć"	9	4	" 1.36E-06"	1
"ją"	8	4	" 1.36E-06"	1
"ni"	8	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"dt"	5	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"ym"	9	4	" 1.36E-06"	1
"az"	3	4	" 1.36E-06"	1
"ki"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"sy"	6	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"z"	13	4	" 1.36E-06"	1
"n"	11	4	" 1.36E-06"	1
"ek"	9	4	" 1.36E-06"	1
"em"	6	4	" 1.36E-06"	1
"ją"	8	4	" 1.36E-06"	1
"ry"	8	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"no"	7	4	" 1.36E-06"	1
"i"	14	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"zi"	9	4	" 1.36E-06"	1
"pipe"	4	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"ną"	7	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ła"	9	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"masą"	4	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"ty"	5	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ni"	7	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"ce"	9	4	" 1.36E-06"	1
"tu"	7	4	" 1.36E-06"	1
"to"	6	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"h"	16	4	" 1.36E-06"	1
"em"	7	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"wa"	6	4	" 1.36E-06"	1
"j"	15	4	" 1.36E-06"	1
"wą"	8	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"mi"	8	4	" 1.36E-06"	1
"oń"	7	4	" 1.36E-06"	1
"rę"	6	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ci"	9	4	" 1.36E-06"	1
"za"	6	4	" 1.36E-06"	1
"ka"	8	4	" 1.36E-06"	1
"aw"	9	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"ł"	12	4	" 1.36E-06"	1
"ts"	6	4	" 1.36E-06"	1
"em"	7	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"yć"	9	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"c"	10	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"na"	5	4	" 1.36E-06"	1
"ze"	7	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ci"	9	4	" 1.36E-06"	1
"em"	7	4	" 1.36E-06"	1
"ła"	6	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"ną"	8	4	" 1.36E-06"	1
"ki"	6	4	" 1.36E-06"	1
"oł"	6	4	" 1.36E-06"	1
"w"	11	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"by"	8	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ra"	5	4	" 1.36E-06"	1
"ło"	9	4	" 1.36E-06"	1
"ów"	8	4	" 1.36E-06"	1
"n"	11	4	" 1.36E-06"	1
"m"	14	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"tę"	6	4	" 1.36E-06"	1
"cy"	9	4	" 1.36E-06"	1
"zy"	6	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"ki"	6	4	" 1.36E-06"	1
"ku"	8	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"ał"	6	4	" 1.36E-06"	1
"c"	11	4	" 1.36E-06"	1
"ił"	8	4	" 1.36E-06"	1
"h"	16	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"rn"	9	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"ku"	8	4	" 1.36E-06"	1
"an"	9	4	" 1.36E-06"	1
"ał"	8	4	" 1.36E-06"	1
"wp"	5	4	" 1.36E-06"	1
"s"	11	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"ła"	7	4	" 1.36E-06"	1
"ą"	13	4	" 1.36E-06"	1
"mo"	7	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"u"	14	4	" 1.36E-06"	1
"ca"	6	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ja"	8	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"es"	7	4	" 1.36E-06"	1
"yć"	7	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"je"	8	4	" 1.36E-06"	1
"er"	6	4	" 1.36E-06"	1
"y"	14	4	" 1.36E-06"	1
"w"	13	4	" 1.36E-06"	1
"na"	6	4	" 1.36E-06"	1
"ek"	7	4	" 1.36E-06"	1
"k"	11	4	" 1.36E-06"	1
"cy"	7	4	" 1.36E-06"	1
"nę"	5	4	" 1.36E-06"	1
"it"	5	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"ew"	5	4	" 1.36E-06"	1
"h"	15	4	" 1.36E-06"	1
"ki"	9	4	" 1.36E-06"	1
"ga"	9	4	" 1.36E-06"	1
"tą"	6	4	" 1.36E-06"	1
"my"	6	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ka"	6	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"h"	15	4	" 1.36E-06"	1
"j"	21	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"sa"	7	4	" 1.36E-06"	1
"wy"	7	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"ce"	9	4	" 1.36E-06"	1
"ku"	9	4	" 1.36E-06"	1
"w"	16	4	" 1.36E-06"	1
"ć"	10	4	" 1.36E-06"	1
"bi"	6	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"galą"	4	4	" 1.36E-06"	1
"ły"	6	4	" 1.36E-06"	1
"zm"	6	4	" 1.36E-06"	1
"in"	9	4	" 1.36E-06"	1
"ma"	5	4	" 1.36E-06"	1
"c"	10	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"an"	5	4	" 1.36E-06"	1
"wi"	8	4	" 1.36E-06"	1
"h"	18	4	" 1.36E-06"	1
"om"	9	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"ra"	8	4	" 1.36E-06"	1
"ej"	8	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"f"	10	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"i"	14	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"em"	5	4	" 1.36E-06"	1
"kę"	8	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"rą"	9	4	" 1.36E-06"	1
"ch"	7	4	" 1.36E-06"	1
"ać"	8	4	" 1.36E-06"	1
"mats"	4	4	" 1.36E-06"	1
"ke"	5	4	" 1.36E-06"	1
"ąc"	9	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"my"	9	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"te"	5	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"ej"	9	4	" 1.36E-06"	1
"ić"	8	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"za"	5	4	" 1.36E-06"	1
"we"	8	4	" 1.36E-06"	1
"j"	14	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"uz"	5	4	" 1.36E-06"	1
"ce"	7	4	" 1.36E-06"	1
"ła"	9	4	" 1.36E-06"	1
"ła"	5	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"c"	11	4	" 1.36E-06"	1
"r"	11	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"żu"	8	4	" 1.36E-06"	1
"w"	12	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"ży"	7	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"m"	15	4	" 1.36E-06"	1
"ra"	9	4	" 1.36E-06"	1
"ść"	7	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"o"	19	4	" 1.36E-06"	1
"e"	14	4	" 1.36E-06"	1
"ę"	10	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"rz"	7	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"ta"	9	4	" 1.36E-06"	1
"ać"	7	4	" 1.36E-06"	1
"ać"	7	4	" 1.36E-06"	1
"ch"	6	4	" 1.36E-06"	1
"ze"	9	4	" 1.36E-06"	1
"u"	12	4	" 1.36E-06"	1
"ał"	6	4	" 1.36E-06"	1
"j"	13	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"th"	6	4	" 1.36E-06"	1
"go"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ie"	7	4	" 1.36E-06"	1
"ek"	9	4	" 1.36E-06"	1
"li"	5	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ie"	7	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"sł"	7	4	" 1.36E-06"	1
"o"	15	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"ce"	7	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"ay"	6	4	" 1.36E-06"	1
"ms"	5	4	" 1.36E-06"	1
"me"	7	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"li"	9	4	" 1.36E-06"	1
"mb"	3	4	" 1.36E-06"	1
"kask"	4	4	" 1.36E-06"	1
"to"	9	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ik"	7	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"k"	10	4	" 1.36E-06"	1
"we"	9	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"g"	10	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"ze"	9	4	" 1.36E-06"	1
"zą"	9	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"akva"	4	4	" 1.36E-06"	1
"on"	9	4	" 1.36E-06"	1
"ku"	5	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"im"	5	4	" 1.36E-06"	1
"na"	5	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"te"	7	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ci"	6	4	" 1.36E-06"	1
"na"	9	4	" 1.36E-06"	1
"le"	6	4	" 1.36E-06"	1
"ną"	9	4	" 1.36E-06"	1
"ey"	6	4	" 1.36E-06"	1
"ow"	7	4	" 1.36E-06"	1
"km"	3	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"cy"	8	4	" 1.36E-06"	1
"ły"	9	4	" 1.36E-06"	1
"mc"	2	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"tu"	5	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"du"	6	4	" 1.36E-06"	1
"ry"	9	4	" 1.36E-06"	1
"ży"	9	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ym"	9	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"ze"	7	4	" 1.36E-06"	1
"ew"	7	4	" 1.36E-06"	1
"mi"	7	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"uk"	8	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ne"	6	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
